method,budget,seed,cluster,attribute,attribute_type,margin,margin_bin,independent_groups,filtered_claims,correct,incorrect,low_margin,has_independent_support,n_attacked_records,n_duplicates
dependency_truth,0.2,4,K:E00249,name,categorical,6.92774692068878,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00249,city,categorical,4.8737814872467435,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00249,state,categorical,7.216115485874669,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00249,zip,categorical,9.022291930038199,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00249,category,categorical,8.184762237071373,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00249,revenue,numeric,0.0639207795823038,"[0,0.25)",6,2,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00249,employees,numeric,0.7456412828521949,"[0.25,0.75)",7,1,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00250,name,categorical,6.353072851733614,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00250,city,categorical,5.501096444383685,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00250,state,categorical,6.353072851733614,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00250,zip,categorical,5.52318433958016,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00250,category,categorical,5.267496640320558,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00250,revenue,numeric,1.5340608303474497,"[1.5,3)",4,2,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00250,employees,numeric,0.7456412828521949,"[0.25,0.75)",6,0,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00251,name,categorical,3.031078912558317,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00251,city,categorical,3.031078912558317,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00251,state,categorical,2.1868717093503864,"[1.5,3)",3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00251,zip,categorical,1.5758400615633594,"[1.5,3)",3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00251,category,categorical,3.868608605525142,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00251,revenue,numeric,1.8450626961350054,"[1.5,3)",2,2,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00251,employees,numeric,1.8450626961350054,"[1.5,3)",3,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00252,name,categorical,5.204445901260227,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00252,city,categorical,3.239202878757734,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00252,state,categorical,3.6483461610541013,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00252,zip,categorical,5.204445901260227,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00252,category,categorical,2.1363242405653278,"[1.5,3)",3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00252,revenue,numeric,1.5340608303474497,"[1.5,3)",3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00252,employees,numeric,1.5340608303474497,"[1.5,3)",3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00253,name,categorical,8.712422258268546,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00253,city,categorical,7.221139692564157,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00253,state,categorical,7.874892565301722,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00253,zip,categorical,3.666415989847706,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00253,category,categorical,4.898659314721453,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00253,revenue,numeric,0.7456412828521949,"[0.25,0.75)",7,1,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00253,employees,numeric,0.7456412828521949,"[0.25,0.75)",7,1,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00254,name,categorical,6.24673772723588,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00254,city,categorical,4.521855357468363,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00254,state,categorical,6.24673772723588,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00254,zip,categorical,6.24673772723588,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00254,category,categorical,6.24673772723588,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00254,revenue,numeric,1.5340608303474497,"[1.5,3)",4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00254,employees,numeric,0.31100186578755573,"[0.25,0.75)",4,0,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00255,name,categorical,3.1786160665409806,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00255,city,categorical,2.987794527120913,"[1.5,3)",4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00255,state,categorical,4.281494704733387,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00255,zip,categorical,2.5566123349658696,"[1.5,3)",4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00255,category,categorical,4.521855357468363,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00255,revenue,numeric,1.5340608303474497,"[1.5,3)",3,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00255,employees,numeric,1.5340608303474497,"[1.5,3)",4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00256,name,categorical,5.146681200253549,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00256,city,categorical,4.507375041899088,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00256,state,categorical,7.645878678041745,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00256,zip,categorical,6.123208360205952,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00256,category,categorical,4.883752999770432,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00256,revenue,numeric,1.5340608303474497,"[1.5,3)",6,2,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00256,employees,numeric,1.5340608303474497,"[1.5,3)",6,2,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00257,name,categorical,6.846445941195823,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00257,city,categorical,6.846445941195823,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00257,state,categorical,6.846445941195823,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00257,zip,categorical,5.203441131291486,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00257,category,categorical,6.846445941195823,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00257,revenue,numeric,1.5340608303474497,"[1.5,3)",4,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00257,employees,numeric,1.5340608303474497,"[1.5,3)",4,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00258,name,categorical,5.779831280032384,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00258,city,categorical,4.5012189633234625,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00258,state,categorical,4.5012189633234625,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00258,zip,categorical,5.779831280032384,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00258,category,categorical,0.6441452799415055,"[0.25,0.75)",4,0,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00258,revenue,numeric,1.4701400507651459,"[0.75,1.5)",4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00258,employees,numeric,1.4701400507651459,"[0.75,1.5)",4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00259,name,categorical,3.9477009065735063,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00259,city,categorical,7.219008465119103,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00259,state,categorical,6.777925841377007,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00259,zip,categorical,3.908585450094487,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00259,category,categorical,5.727725899414713,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00259,revenue,numeric,1.4701400507651459,"[0.75,1.5)",4,3,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00259,employees,numeric,0.7456412828521949,"[0.25,0.75)",6,1,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00260,name,categorical,5.445083780788022,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00260,city,categorical,4.394883838825728,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00260,state,categorical,5.445083780788022,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00260,zip,categorical,5.445083780788022,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00260,category,categorical,5.445083780788022,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00260,revenue,numeric,0.724498767912951,"[0.25,0.75)",5,0,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00260,employees,numeric,0.3045586591100989,"[0.25,0.75)",5,0,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00261,name,categorical,8.113763137112093,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00261,city,categorical,5.724620826050687,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00261,state,categorical,8.753069295466553,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00261,zip,categorical,5.812789193936261,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00261,category,categorical,7.915539602499728,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00261,revenue,numeric,1.5340608303474497,"[1.5,3)",5,4,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00261,employees,numeric,0.724498767912951,"[0.25,0.75)",7,2,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00262,name,categorical,1.4415373065332986,"[0.75,1.5)",5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00262,city,categorical,6.872809486637737,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00262,state,categorical,4.175388474237177,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00262,zip,categorical,6.476362417413008,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00262,category,categorical,6.035279793670912,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00262,revenue,numeric,0.0639207795823038,"[0,0.25)",5,0,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00262,employees,numeric,0.8947546719929892,"[0.75,1.5)",5,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00263,name,categorical,8.903601684595316,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00263,city,categorical,7.4123191188909265,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00263,state,categorical,8.903601684595316,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00263,zip,categorical,6.073376749791816,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00263,category,categorical,6.737636691085703,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00263,revenue,numeric,0.4917690043717966,"[0.25,0.75)",6,1,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00263,employees,numeric,0.724498767912951,"[0.25,0.75)",6,1,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00264,name,categorical,3.8616751148827504,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00264,city,categorical,4.699204807849576,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00264,state,categorical,2.776098903469694,"[1.5,3)",4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00264,zip,categorical,3.8616751148827504,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00264,category,categorical,3.8616751148827504,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00264,revenue,numeric,0.10633512449773441,"[0,0.25)",4,1,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00264,employees,numeric,0.10633512449773441,"[0,0.25)",4,1,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00265,name,categorical,6.79415547547571,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00265,city,categorical,6.79415547547571,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00265,state,categorical,3.6196986902830766,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00265,zip,categorical,6.79415547547571,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00265,category,categorical,5.942179068125781,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00265,revenue,numeric,0.7456412828521949,"[0.25,0.75)",5,3,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00265,employees,numeric,0.7456412828521949,"[0.25,0.75)",5,3,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00266,name,categorical,4.168521085844562,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00266,city,categorical,6.451328272408232,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00266,state,categorical,6.451328272408232,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00266,zip,categorical,6.451328272408232,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00266,category,categorical,5.613798579441407,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00266,revenue,numeric,0.23146857661807352,"[0,0.25)",5,1,0,1,1,1,368,104
dependency_truth,0.2,4,K:E00266,employees,numeric,1.5340608303474497,"[1.5,3)",5,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00267,name,categorical,3.604086180695899,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00267,city,categorical,6.54436628222619,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00267,state,categorical,6.54436628222619,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00267,zip,categorical,6.54436628222619,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00267,category,categorical,4.459782630274884,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00267,revenue,numeric,1.4701400507651459,"[0.75,1.5)",4,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00267,employees,numeric,1.4701400507651459,"[0.75,1.5)",4,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00268,name,categorical,7.61054265350329,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00268,city,categorical,7.823212902498759,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00268,state,categorical,5.963321583065025,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00268,zip,categorical,8.660742595465583,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00268,category,categorical,6.80008419614936,>=3,7,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00268,revenue,numeric,0.7456412828521949,"[0.25,0.75)",7,0,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00268,employees,numeric,0.7456412828521949,"[0.25,0.75)",7,3,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00269,name,categorical,3.61325548360562,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00269,city,categorical,2.12197291790123,"[1.5,3)",3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00269,state,categorical,2.12197291790123,"[1.5,3)",3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00269,zip,categorical,3.61325548360562,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00269,category,categorical,3.61325548360562,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00269,revenue,numeric,0.7456412828521949,"[0.25,0.75)",3,0,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00269,employees,numeric,1.825322374777772,"[1.5,3)",2,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00270,name,categorical,6.589393342466883,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00270,city,categorical,2.1363242405653278,"[1.5,3)",5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00270,state,categorical,5.033293602260757,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00270,zip,categorical,4.458804618408032,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00270,category,categorical,6.589393342466883,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00270,revenue,numeric,0.7456412828521949,"[0.25,0.75)",5,0,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00270,employees,numeric,0.7884195474952548,"[0.75,1.5)",5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00271,name,categorical,3.7217791417134576,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00271,city,categorical,3.8817668083602763,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00271,state,categorical,4.76407096768911,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00271,zip,categorical,4.76407096768911,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00271,category,categorical,3.4421742655427865,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00271,revenue,numeric,0.7456412828521949,"[0.25,0.75)",4,2,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00271,employees,numeric,0.7456412828521949,"[0.25,0.75)",5,0,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00272,name,categorical,5.95645419467241,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00272,city,categorical,4.231571824904893,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00272,state,categorical,2.8883325339775103,"[1.5,3)",5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00272,zip,categorical,2.8883325339775103,"[1.5,3)",5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00272,category,categorical,5.95645419467241,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00272,revenue,numeric,0.7456412828521949,"[0.25,0.75)",4,1,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00272,employees,numeric,0.7456412828521949,"[0.25,0.75)",4,1,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00273,name,categorical,4.315080227960373,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00273,city,categorical,4.315080227960373,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00273,state,categorical,0.31594917162175706,"[0.25,0.75)",5,0,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00273,zip,categorical,5.806362793664763,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00273,category,categorical,4.968833100697939,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00273,revenue,numeric,0.31100186578755573,"[0.25,0.75)",5,1,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00273,employees,numeric,0.7884195474952548,"[0.75,1.5)",5,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00274,name,categorical,3.740672861055069,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00274,city,categorical,3.740672861055069,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00274,state,categorical,3.740672861055069,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00274,zip,categorical,3.740672861055069,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00274,category,categorical,3.740672861055069,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00274,revenue,numeric,1.5340608303474497,"[1.5,3)",2,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00274,employees,numeric,1.5340608303474497,"[1.5,3)",2,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00275,name,categorical,4.209012038635909,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00275,city,categorical,5.48762435534483,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00275,state,categorical,4.650094662378005,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00275,zip,categorical,3.5645184509649486,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00275,category,categorical,5.48762435534483,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00275,revenue,numeric,1.5340608303474497,"[1.5,3)",4,2,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00275,employees,numeric,0.8947546719929892,"[0.75,1.5)",4,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00276,name,categorical,6.476362417413008,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00276,city,categorical,4.245770449684934,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00276,state,categorical,7.313892110379833,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00276,zip,categorical,5.132442031332204,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00276,category,categorical,6.476362417413008,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00276,revenue,numeric,1.5340608303474497,"[1.5,3)",5,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00276,employees,numeric,1.5340608303474497,"[1.5,3)",5,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00277,name,categorical,6.971236495148831,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00277,city,categorical,6.971236495148831,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00277,state,categorical,6.971236495148831,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00277,zip,categorical,4.776597676470734,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00277,category,categorical,5.394397400158321,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00277,revenue,numeric,0.0639207795823038,"[0,0.25)",6,0,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00277,employees,numeric,0.7456412828521949,"[0.25,0.75)",6,0,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00278,name,categorical,5.140525121677923,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00278,city,categorical,3.415642751910406,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00278,state,categorical,3.6713304511700087,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00278,zip,categorical,5.140525121677923,>=3,3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00278,category,categorical,2.200245020147632,"[1.5,3)",3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00278,revenue,numeric,1.4701400507651459,"[0.75,1.5)",3,1,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00278,employees,numeric,1.4701400507651459,"[0.75,1.5)",3,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00279,name,categorical,5.055332512119433,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00279,city,categorical,4.857108977507068,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00279,state,categorical,5.055332512119433,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00279,zip,categorical,4.857108977507068,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00279,category,categorical,3.7688120794238706,>=3,5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00279,revenue,numeric,0.8027708701593523,"[0.75,1.5)",5,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00279,employees,numeric,0.2966505431234582,"[0.25,0.75)",5,1,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00280,name,categorical,6.404752514536576,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00280,city,categorical,6.404752514536576,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00280,state,categorical,3.9759370121961375,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00280,zip,categorical,5.552776107186647,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00280,category,categorical,5.552776107186647,>=3,6,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00280,revenue,numeric,0.7456412828521949,"[0.25,0.75)",5,2,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00280,employees,numeric,0.7456412828521949,"[0.25,0.75)",6,1,1,0,1,1,368,104
dependency_truth,0.2,4,K:E00281,name,categorical,3.1750117774795568,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00281,city,categorical,4.9811882216430865,>=3,4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00281,state,categorical,2.0590748767249556,"[1.5,3)",4,0,1,0,0,1,368,104
dependency_truth,0.2,4,K:E00281,zip,categorical,4.9811882216430865,>=3,4,0,1,0,0,1,368,104
